rec-id,first_name,second_name,last_name,region,birth_date,personal_id
rec-2345-org,NEL,ALICJA,ŻUKOWSKA,WARMIŃSKO-MAZURSKIE,24/06/1983,TFD937129
rec-2346-dup-0,,AÓRELIA,WOŹNIAK,ŁÓDZKIE,,ZZKu21752
rec-2346-dup-1,LENA,AURELIA,puste,,,
rec-2346-org,LENA,AURELIA,WOŹNIAK,ŁÓDZKIE,19/04/1992,ZZK721752
rec-2347-org,ELENA,WIKTORIA,ZAKRZEWSKA,POMORSKIE,28/02/2004,MXZ948467
rec-2348-org,ANTONINA,EWA,LESZCZYŃSKA,LUBUSKIE,01/06/1942,DFR692082
rec-2349-org,ANIELA,ALICJA,MICHALSKA,ŚLĄSKIE,16/08/2007,RGS121823
rec-2350-org,ALEKSANDRA,ALEKSANDRA,KLIMCZAK,ZACHODNIOPOMORSKIE,10/07/1942,HSY113127
rec-2351-org,ZUZANNA,BEATA,TOMCZYK,MAZOWIECKIE,18/09/2019,KLZ073570
rec-2352-org,ZOFIA,LILIANA,GĄSIOR,PODKARPACKIE,10/08/1983,TML501914
rec-2353-org,KAYLA,ADRIANNA,STOKŁOSA,MAZOWIECKIE,18/09/1984,XSA218989
rec-2354-dup-0,MATYLDA,KONSTANTZJA,ŻARZYCKA,PODKARPACKIE,,TZS36436q
rec-2354-dup-1,MATYLDA,KÓNSTANCJA,ZARZYTZKA,,21/06/1986,
rec-2354-dup-2,MATYLDA,KONSTANCJA,ZAŻYCKA,,21/06/1968,TZS363362
rec-2354-dup-3,MATYLDA,KONSTANTZJA,ZARZYCKA,,,TZS364372
rec-2354-org,MATYLDA,KONSTANCJA,ZARZYCKA,PODKARPACKIE,21/06/1986,TZS364362
rec-2355-org,ANTONINA,ROZALIA,SOCHA,ŚLĄSKIE,13/07/1986,TZA283599
rec-2356-org,HANNA,JADWIGA,KUCHARSKA,MAZOWIECKIE,29/07/1987,GWT656491
rec-2357-dup-0,MAJA,JULIIA,TZHOLEWA,,,LZR358151
rec-2357-org,MAJA,JULIA,CHOLEWA,ŚLĄSKIE,25/09/2013,LZR358151
rec-2358-org,ALEKSANDRA,ZOFIA,ZIĘBA,PODLASKIE,18/12/1985,ETN007511
rec-2359-org,HANNA,OLGA,SIENKIEWICZ,ŁÓDZKIE,21/01/1973,AHE742576
rec-2360-org,MIA,MARIA,DYMEK,MAZOWIECKIE,12/07/1961,NWW406818
rec-2361-org,IDA,ANTONINA,KAŹMIERSKA,ŚLĄSKIE,24/03/1975,GRK864821
rec-2362-org,ZUZANNA,MAGDALENA,NOWAK,PODLASKIE,13/08/1978,AXR757726
rec-2363-org,NIKOLA,DOROTA,SIKORSKA,PODKARPACKIE,02/05/1979,WRX317539
rec-2364-org,MIRIAM,ANNA,SZULC,MAZOWIECKIE,03/08/1988,KKT295586
rec-2365-org,MARIA,DANUTA,WIECZOREK,MAZOWIECKIE,18/07/1957,MAN935174
rec-2366-org,LENA,JÓZEFINA,ZIĘBA,PODLASKIE,15/10/1947,PNS938990
rec-2367-org,ZOFIA,MARIA,PIETRZYK,ŁÓDZKIE,24/01/1951,CAZ755444
rec-2368-org,ELIA,WERONIKA,PAWLIK,WIELKOPOLSKIE,21/07/1974,WAN639650
rec-2369-org,HANNA,MARZENA,RYBKA,PODLASKIE,17/10/1956,GZD294205
rec-2370-org,ZUZANNA,DAGMARA,LESZCZYŃSKA,MAZOWIECKIE,27/06/1981,AXH173995
rec-2371-org,POLA,ANASTAZJA,JANIK,DOLNOŚLĄSKIE,14/06/2006,JXC743547
rec-2372-org,OLGA,MONIKA,KUBIAK,ŚLĄSKIE,04/10/1973,GGT757457
rec-2373-org,ALICJA,OLGA,BURDA,MAZOWIECKIE,01/04/1976,ZFD513220
rec-2374-org,INGA,KAJA,CIESIELSKA,DOLNOŚLĄSKIE,18/08/1977,ARN798600
rec-2375-org,JAGODA,NATALIA,GRZEGORCZYK,KUJAWSKO-POMORSKIE,28/01/1999,JNT958715
rec-2376-org,WIKTORIA,MARTA,GRABSKA,MAŁOPOLSKIE,21/03/1970,NML026776
rec-2377-dup-0,ANTONIINA,ALEKSANDRA,puste,ŚLĄSKIE,,MKF9i4325
rec-2377-dup-1,ANTÓNINA,ALEKSANDRA,KÓZAK,,03/12/1960,MKF884325
rec-2377-dup-2,,ALEKSANDRA,KÓZAK,ŚLĄSKIE,03/12/1906,MKF984225
rec-2377-dup-3,ANTÓNINA,ALEKSANDRA,KÓZAK,ŚLĄSKIE,03/12/1906,MKF9u4325
rec-2377-org,ANTONINA,ALEKSANDRA,KOZAK,ŚLĄSKIE,03/12/1960,MKF984325
rec-2378-org,MARIJA,ALEKSANDRA,DZIUBA,ŚLĄSKIE,03/06/1945,ZFZ402487
rec-2379-org,LILIANA,WANDA,NIEDZIELSKA,DOLNOŚLĄSKIE,20/11/2005,YJF425423
rec-2380-org,ZUZANNA,MARIA,DOBRZYŃSKA,WIELKOPOLSKIE,27/11/1985,WSY346043
rec-2381-org,LILIANA,MARTA,KOWALCZYK,OPOLSKIE,05/11/1984,CKE966441
rec-2382-org,MARCELA,NADIA,GRABOWSKA,ŚLĄSKIE,11/05/1982,EFX231914
rec-2383-org,KATERINA,KLAUDIA,RADECKA,ŁÓDZKIE,21/08/1944,YTY232794
rec-2384-dup-0,NIINA,LAÓRA,VOŹNIAK,ZACHODNIOPOMORSKIE,02/11/1917,DAJ211419
rec-2384-dup-1,NIINA,LAURA,WÓŹNIAK,ZACHODNIOPOMORSKIE,,DAJ221419
rec-2384-dup-2,NYNA,LAÓRA,WOŹNYAK,,02/11/1971,DAJ211419
rec-2384-dup-3,NYNA,LAURA,WOŹNYAK,ZACHODNIOPOMORSKIE,02/11/1917,DAJ211519
rec-2384-org,NINA,LAURA,WOŹNIAK,ZACHODNIOPOMORSKIE,02/11/1971,DAJ211419
rec-2385-org,MARCELINA,GAJA,POLAK,ŚLĄSKIE,07/12/1929,AER017393
rec-2386-org,HANNA,ANIELA,POLAK,ŚLĄSKIE,25/04/1972,PCA156490
rec-2387-dup-0,ANTÓNINA,PATRYTZJA,SZTZZĘSNA,ŚLĄSKIE,,KCZ516739
rec-2387-dup-1,ANTÓNINA,PATRYTZJA,SZCZESNA,,21/01/1959,KCZ516739
rec-2387-dup-2,ANTÓNINA,PATRYTZJA,SZCZĘSNA,ŚLĄSKIE,21/01/1995,
rec-2387-org,ANTONINA,PATRYCJA,SZCZĘSNA,ŚLĄSKIE,21/01/1959,KCZ516739
rec-2388-org,KORNELIA,ALEKSANDRA,SOŁTYS,LUBELSKIE,05/08/1938,PSP398046
rec-2389-org,MELISA,RÓŻA,JAWORSKA,ZACHODNIOPOMORSKIE,27/09/1965,PLR116388
rec-2390-org,BARBARA,JUSTYNA,STEFAŃSKA,MAZOWIECKIE,17/06/1978,TAN300399
rec-2391-org,JAGODA,AMELIA,PIETRZYK,MAŁOPOLSKIE,08/05/1985,KDX455286
rec-2392-org,SOFIIA,WERONIKA,LEWANDOWSKA,OPOLSKIE,08/06/1971,KPR811686
rec-2393-org,SOFIA,RITA,KRÓL,MAZOWIECKIE,11/08/1944,SFC703719
rec-2394-org,HELENA,MAJA,ŻUCHOWSKA,WIELKOPOLSKIE,28/08/2000,DJL625158
rec-2395-org,IGA,MARIANNA,MAJEWSKA,ŚLĄSKIE,05/12/1970,JDW271749
rec-2396-org,EMILIA,MAGDALENA,ŻYŁA,LUBELSKIE,08/07/1982,WRE152751
rec-2397-org,POLA,ZOFIA,PIÓRKOWSKA,PODKARPACKIE,11/12/1967,FTA238308
rec-2398-dup-0,,MAŁGORZATA,GRELA,,,PLE9646i6
rec-2398-org,NEL,MAŁGORZATA,GRELA,DOLNOŚLĄSKIE,27/02/1976,PLE964696
rec-2399-org,HANNA,KAJA,MARKIEWICZ,MAZOWIECKIE,17/01/1956,SHL395306
rec-2400-org,ZOFIA,ANNA,SMOLIŃSKA,ŚLĄSKIE,16/05/1988,DXG486417
rec-2401-org,LAURA,AMELIA,LEŚNIAK,DOLNOŚLĄSKIE,13/03/1947,NSE831214
rec-2402-org,HANNA,KORNELIA,ZIELIŃSKA,LUBELSKIE,22/10/2010,XWX517089
rec-2403-org,ZUZANNA,ZUZANNA,MATUSZEWSKA,MAZOWIECKIE,18/11/2009,JHF898488
rec-2404-org,HELENA,ANNA,DUDA,LUBELSKIE,19/02/1946,LJW620198
rec-2405-org,MICHALINA,NATALIA,BIELECKA,ŁÓDZKIE,18/03/1974,TAP913795
rec-2406-org,ZOFIA,TERESA,SOWIŃSKA,MAZOWIECKIE,08/01/1984,ZLN291889
rec-2407-dup-0,NATALIIA,JÓSTYNA,puste,ŚLĄSKIE,,KZF159830
rec-2407-org,NATALIA,JUSTYNA,BARANOWSKA,ŚLĄSKIE,20/09/1944,KZF159830
rec-2408-org,ZUZANNA,ANGELOVA,JURKOWSKA,ŁÓDZKIE,30/12/1959,RPZ612967
rec-2409-org,AMELIA,ZOFIA,CHUDZIK,ŚLĄSKIE,03/09/1970,PET662806
rec-2410-dup-0,EVELIINA,ZOFYA,LECH,,08/04/1943,ALX643929
rec-2410-org,EVELINA,ZOFIA,LECH,WIELKOPOLSKIE,08/04/1943,ALX743929
rec-2411-org,KINGA,MAŁGORZATA,ROMANOWSKA,WARMIŃSKO-MAZURSKIE,22/12/1994,JFA251136
rec-2412-org,IGA,ZUZANNA,MARCINIAK,PODKARPACKIE,22/02/1946,HLT886494
rec-2413-org,BARBARA,JÓZEFA,KOT,ŚWIĘTOKRZYSKIE,23/04/1971,MEX236291
rec-2414-dup-0,MYA,ZOFYA,JÓREK,,29/10/1975,TFG855710
rec-2414-dup-1,MIIA,ZÓFIA,JUREK,ŚLĄSKIE,29/10/1957,TFG855719
rec-2414-org,MIA,ZOFIA,JUREK,ŚLĄSKIE,29/10/1975,TFG855710
rec-2415-org,ZUZANNA,ANIELA,IWAŃSKA,LUBELSKIE,13/12/2021,DGR614566
rec-2416-org,OLIWIA,KLARA,DUDEK,KUJAWSKO-POMORSKIE,03/02/1972,PSY890969
rec-2417-org,KAROLINA,MAŁGORZATA,MICHALSKA,ŚLĄSKIE,09/07/1959,TWH875730
rec-2418-org,ALEKSANDRA,MARIA,RATAJCZAK,ŁÓDZKIE,09/09/1945,ZEP236605
rec-2419-org,OLIWIA,LARA,MAŁEK,PODKARPACKIE,01/11/1960,YHX832830
rec-2420-dup-0,LAÓRA,KORNELYA,TZZARNECKA,WARMIŃSKO-MAZURSKIE,09/08/1946,WNW501407
rec-2420-dup-1,LAÓRA,KORNELYA,TZZARNECKA,WARMIŃSKO-MAZURSKIE,09/08/1964,WNWr01407
rec-2420-dup-2,LAÓRA,KORNELIA,TZZARNECKA,,09/08/1964,WNWt01407
rec-2420-org,LAURA,KORNELIA,CZARNECKA,WARMIŃSKO-MAZURSKIE,09/08/1964,WNW501407
rec-2421-org,KORNELIA,WIKTORIA,BIELAK,WIELKOPOLSKIE,30/12/1976,CST585476
rec-2422-org,KLARA,ANNA,DUBIEL,WARMIŃSKO-MAZURSKIE,20/11/1957,SAS977485
rec-2423-org,IGA,ANNA,KACZMARCZYK,LUBELSKIE,01/12/1960,KZD697563
rec-2424-dup-0,KYNGA,BARBARA,puste,DOLNOŚLĄSKIE,,
rec-2424-org,KINGA,BARBARA,ŚLĘZAK,DOLNOŚLĄSKIE,05/02/1966,GMF538438
rec-2425-dup-0,NADIIA,JULYANNA,puste,ŁÓDZKIE,14/11/1909,LKN834702
rec-2425-org,NADIA,JULIANNA,LESZCZYŃSKA,ŁÓDZKIE,14/11/1990,LKN834702
rec-2426-dup-0,ALITZJA,AGNIESŹKA,PIWOWARCZYK,LUBELSKIE,,YSJ639936
rec-2426-dup-1,ALIICJA,AGNIIESZKA,PIWÓWARCZYK,LUBELSKIE,01/10/1994,YSJ639o26
rec-2426-dup-2,ALITZJA,AGNIESZKA,puste,LUBELSKIE,01/10/1949,
rec-2426-org,ALICJA,AGNIESZKA,PIWOWARCZYK,LUBELSKIE,01/10/1994,YSJ639926
rec-2427-org,IGA,ALICJA,MAJKOWSKA,ŚLĄSKIE,06/05/1978,NEY629918
rec-2428-org,ZUZANNA,OKTAWIA,KOŁODZIEJ,MAZOWIECKIE,20/10/1949,RZM724074
rec-2429-org,MAJA,GABRIELA,PASEK,POMORSKIE,24/06/1939,KXN173100
rec-2430-org,LAURA,IZABELA,KULIŃSKA,MAZOWIECKIE,15/11/2011,KGX480267
rec-2431-org,NATALIIA,ANIELA,CZARNECKA,ŁÓDZKIE,30/12/1983,FDS934602
rec-2432-org,LAURA,JULIA,ZIĘBA,DOLNOŚLĄSKIE,12/12/1962,TPT575169
rec-2433-org,ROZALIA,ANIELA,KASZUBA,WIELKOPOLSKIE,20/12/1955,EKM581958
rec-2434-dup-0,,ŻUZANNA,puste,ŚLĄSKIE,01/06/1957,AWR737046
rec-2434-dup-1,OLIVIA,ZUZANNA,puste,,01/06/1975,AWR7370e6
rec-2434-dup-2,OLIWYA,ZUZANNA,MYCHALSKA,,01/06/1975,AWR737p46
rec-2434-dup-3,OLYWIA,ZUŻANNA,MITZHALSKA,ŚLĄSKIE,01/06/1957,AWR737046
rec-2434-org,OLIWIA,ZUZANNA,MICHALSKA,ŚLĄSKIE,01/06/1975,AWR737046
rec-2435-org,LENA,ALICJA,KOPCZYŃSKA,ŁÓDZKIE,28/05/1950,WKH170845
rec-2436-org,MELANIA,MARIA,KWIATKOWSKA,MAZOWIECKIE,25/08/1980,WRY145830
rec-2437-org,ANNA,BARBARA,LESZCZYŃSKA,ŚLĄSKIE,04/12/2004,DPK610045
rec-2438-org,MAJA,JULIA,GRUSZKA,KUJAWSKO-POMORSKIE,21/06/1977,ZTD756397
rec-2439-org,ALEKSANDRA,JANINA,CZAPLIŃSKA,WIELKOPOLSKIE,28/08/1950,XSW419379
rec-2440-org,NADIA,KATARZYNA,BOJARSKA,ŚLĄSKIE,15/05/1964,ETD063984
rec-2441-org,HANNA,EWA,KUCHARSKA,MAZOWIECKIE,14/07/2012,RFK214614
rec-2442-org,IZABELA,MAGDALENA,TOMASZEWSKA,ŚLĄSKIE,24/01/2007,XZZ751785
rec-2443-org,ROKSANA,DOROTA,MIELCZAREK,WIELKOPOLSKIE,01/02/1981,WLA417328
rec-2444-dup-0,,WIKTORIA,KOZŁOŁSKA,,04/09/2008,CAR6q2005
rec-2444-dup-1,KÓRNELIA,WIKTORYA,KOZŁOVSKA,DOLNOŚLĄSKIE,04/09/2080,CAR622005
rec-2444-org,KORNELIA,WIKTORIA,KOZŁOWSKA,DOLNOŚLĄSKIE,04/09/2008,CAR622005
rec-2445-org,JAGNA,MARCELINA,PROKOP,ZACHODNIOPOMORSKIE,10/08/1979,RRC037679
rec-2446-org,WANDA,MARIA,BUREK,LUBUSKIE,24/12/1984,FWG011759
rec-2447-dup-0,MALGORZATA,ANNA,puste,MAŁOPOLSKIE,,
rec-2447-org,MAŁGORZATA,ANNA,SOŁTYSIAK,MAŁOPOLSKIE,31/12/1987,YTX508829
rec-2448-org,JAGNA,WERONIKA,KOŁODZIEJCZYK,ŚLĄSKIE,11/04/1995,GSZ105757
rec-2449-org,HANNA,ANNA,LIS,ZACHODNIOPOMORSKIE,16/08/1984,ZNY162074
rec-2450-org,SOPHIA,IZABELA,KANIA,DOLNOŚLĄSKIE,07/05/1972,RGF874168
rec-2451-dup-0,,IIZABELLA,FIILIPEK,LUBUSKIE,02/10/2018,
rec-2451-dup-1,EWA,IZABELLA,FILIIPEK,LUBUSKIE,02/10/2081,CSP226413
rec-2451-org,EVA,IZABELLA,FILIPEK,LUBUSKIE,02/10/2018,CSP226313
rec-2452-org,LAURA,ANASTAZJA,WARZECHA,KUJAWSKO-POMORSKIE,27/10/1963,XDG635897
rec-2453-org,ALEKSANDRA,MARIANNA,DOBRZYŃSKA,POMORSKIE,22/05/2006,ERL616674
rec-2454-org,NIKOLA,PAULINA,LASOTA,POMORSKIE,07/07/1972,NRW154860
rec-2455-org,LAURA,JUSTYNA,PIŁAT,POMORSKIE,20/05/1953,XFY956631
rec-2456-org,MAJA,EMILIA,KOŁODZIEJ,LUBUSKIE,01/07/2010,CTS284283
rec-2457-org,ANNA,MONIKA,WDOWIAK,ŚLĄSKIE,23/11/2000,GPG047499
rec-2458-org,ZOFIA,ZOFIA,KOT,WARMIŃSKO-MAZURSKIE,04/01/1951,HJE995023
rec-2459-org,NADZIEJA,LAURA,GAJDA,WIELKOPOLSKIE,29/10/1942,NWA907706
rec-2460-org,EUGENIA,JULIA,ZAWADZKA,PODKARPACKIE,21/09/1959,SAJ555721
rec-2461-dup-0,LIILY,KÓRNELIA,SOKOŁÓWSKA,ŚLĄSKIE,,NFC941389
rec-2461-dup-1,LIILY,KÓRNELIA,SOKOŁOWSKA,,13/06/1977,
rec-2461-dup-2,LYLY,KORNELYA,SOKOWOWSKA,ŚLĄSKIE,,NFC941389
rec-2461-org,LILY,KORNELIA,SOKOŁOWSKA,ŚLĄSKIE,13/06/1977,NFC941389
rec-2462-org,MAJA,JANINA,WRÓBEL,LUBUSKIE,27/03/1992,JZG519623
rec-2463-dup-0,YGA,MAŁGÓRZATA,KOŁALCZYK,WIELKOPOLSKIE,29/11/1967,
rec-2463-dup-1,YGA,MAŁGÓRZATA,KOWALTZZYK,WIELKOPOLSKIE,29/11/1967,MCJ587954
rec-2463-org,IGA,MAŁGORZATA,KOWALCZYK,WIELKOPOLSKIE,29/11/1967,MCJ587854
rec-2464-org,MARCELINA,ZOFIA,JAROS,WIELKOPOLSKIE,26/03/1981,YLJ558446
rec-2465-org,ZOFIA,BARBARA,KRAWCZYK,ŚLĄSKIE,15/06/1991,AAT317833
rec-2466-dup-0,WARVARA,AGNYESZKA,SZCŻEŚNIAK,MAŁOPOLSKIE,20/06/1918,ETM067822
rec-2466-org,VARVARA,AGNIESZKA,SZCZEŚNIAK,MAŁOPOLSKIE,20/06/1981,ETM067822
rec-2467-org,EWA,NATALIA,SZULC,DOLNOŚLĄSKIE,20/08/1969,TJY590451
rec-2468-org,ŁUCJA,BARBARA,WESOŁOWSKA,PODKARPACKIE,16/05/1964,KJP486792
rec-2469-org,ALEKSANDRA,ZOFIA,CIESIELSKA,WIELKOPOLSKIE,08/05/1979,EEF972289
rec-2470-org,WERONIKA,ALEKSANDRA,WRÓBLEWSKA,MAZOWIECKIE,22/12/1988,JSP535065
rec-2471-org,AMELIA,HELENA,JARZĄBEK,MAZOWIECKIE,26/02/1980,PPA546032
rec-2472-dup-0,,LAÓRA,BROŻEK,WIELKOPOLSKIE,21/03/1996,RRNe54657
rec-2472-dup-1,ANNA,LAÓRA,BRÓŻEK,WIELKOPOLSKIE,21/03/1996,
rec-2472-dup-2,,LAÓRA,BRÓŻEK,WIELKOPOLSKIE,21/03/1969,RRN45465y
rec-2472-org,ANNA,LAURA,BROŻEK,WIELKOPOLSKIE,21/03/1969,RRN454657
rec-2473-org,EMILIA,MARIA,ZARĘBA,ŁÓDZKIE,30/08/1976,TAP530415
rec-2474-org,MYROSLAVA,WERONIKA,KOŁODZIEJSKA,ŁÓDZKIE,25/01/1987,ZMF709549
rec-2475-dup-0,EVELIINA,MAŁGORATA,MIIKULSKA,ŚLĄSKIE,26/04/1918,WRA516726
rec-2475-org,EVELINA,MAŁGORZATA,MIKULSKA,ŚLĄSKIE,26/04/1981,WRA516726
rec-2476-dup-0,ALITZJA,ANNA,puste,PODKARPACKIE,22/12/1919,
rec-2476-dup-1,ALIICJA,ANNA,LETZH,,22/12/1991,LGT787980
rec-2476-dup-2,ALIICJA,ANNA,LETZH,PODKARPACKIE,,LGT788080
rec-2476-dup-3,ALITZJA,ANNA,puste,PODKARPACKIE,,LGT788080
rec-2476-org,ALICJA,ANNA,LECH,PODKARPACKIE,22/12/1991,LGT787080
rec-2477-org,AMALIIA,MARCELINA,SKOWRON,WIELKOPOLSKIE,26/01/1995,PAG843637
rec-2478-dup-0,GABRYELA,MARTA,MIERZŁA,,20/03/2009,MXL64t917
rec-2478-dup-1,GABRYELA,MARTA,MIERZŁA,,20/03/2009,MXL645o17
rec-2478-dup-2,GABRYELA,MARTA,MIERZVA,LUBUSKIE,20/03/2090,MXL646917
rec-2478-org,GABRIELA,MARTA,MIERZWA,LUBUSKIE,20/03/2009,MXL645917
rec-2479-org,MARCELINA,KAROLINA,TARNOWSKA,MAŁOPOLSKIE,28/06/1980,DZJ952780
rec-2480-org,MAJA,EWA,MATUSZEWSKA,ŚLĄSKIE,25/11/1992,TMS193349
rec-2481-org,DIANA,SABINA,BIAŁECKA,KUJAWSKO-POMORSKIE,14/09/2013,RTY600787
rec-2482-dup-0,,LEÓKADIA,BEDNAR,DOLNOŚLĄSKIE,,TES854583
rec-2482-dup-1,MARIIA,LEÓKADIA,puste,,25/10/1998,TES854583
rec-2482-dup-2,MARIIA,LEOKADYA,BEDNAR,DOLNOŚLĄSKIE,,TES854583
rec-2482-dup-3,,LEÓKADIA,BEDNAŻ,DOLNOŚLĄSKIE,25/10/1998,
rec-2482-org,MARIA,LEOKADIA,BEDNARZ,DOLNOŚLĄSKIE,25/10/1998,TES854583
rec-2483-org,TOLA,JOANNA,MOLENDA,KUJAWSKO-POMORSKIE,07/07/1959,HLC838900
rec-2484-org,ZLATA,ZOFIA,STUDZIŃSKA,MAZOWIECKIE,30/01/1959,XNN207691
rec-2485-org,MILENA,ROKSANA,KOPEĆ,MAZOWIECKIE,26/06/1928,FHS321983
rec-2486-org,SOFIA,MARCELINA,ŁAPIŃSKA,DOLNOŚLĄSKIE,23/05/1982,HNE571681
rec-2487-org,ANIELA,BERNADETA,SZCZUREK,DOLNOŚLĄSKIE,11/04/1979,DGP217435
rec-2488-dup-0,,HELENA,WATZH,,01/03/1953,KDZ830484
rec-2488-org,GABRIELA,HELENA,WACH,DOLNOŚLĄSKIE,01/03/1953,KDZ839484
rec-2489-dup-0,EMYLIIA,MARIIA,NÓWAK,PODKARPACKIE,09/11/1919,LKZ560751
rec-2489-dup-1,EMILYIA,MARIA,NOVAK,,09/11/1919,LKZ560751
rec-2489-dup-2,,MARIIA,NOŁAK,PODKARPACKIE,09/11/1991,LKZ560761
rec-2489-dup-3,EMILYIA,MARYA,NÓWAK,PODKARPACKIE,09/11/1991,
rec-2489-org,EMILIIA,MARIA,NOWAK,PODKARPACKIE,09/11/1991,LKZ560751
rec-2490-org,MIA,GRAŻYNA,GAJEWSKA,WIELKOPOLSKIE,02/08/1972,GST883071
rec-2491-dup-0,KLARA,RÓRZA,KRAVIEC,,22/01/1969,
rec-2491-org,KLARA,RÓŻA,KRAWIEC,LUBUSKIE,22/01/1969,JZL601967
rec-2492-org,ALICJA,ANNA,KUCIŃSKA,POMORSKIE,27/07/2009,RNF883752
rec-2493-dup-0,LENA,ANNA,puste,,,AZJ814u65
rec-2493-dup-1,,ANNA,KAZMIERSKA,,27/06/1965,
rec-2493-org,LENA,ANNA,KAŹMIERSKA,DOLNOŚLĄSKIE,27/06/1965,AZJ814865
rec-2494-org,NATALIA,LIVIA,WOJCIECHOWSKA,WIELKOPOLSKIE,16/12/1976,AKY093671
rec-2495-org,NIKA,ŁUCJA,POLAŃSKA,WIELKOPOLSKIE,07/06/1970,CTZ147509
rec-2496-org,NELA,NATALIA,SZCZEPANIAK,ŚLĄSKIE,03/05/1960,NXA727743
rec-2497-dup-0,,MARIIA,JOŹWIAK,,29/04/2004,WCR767281
rec-2497-dup-1,,MARYA,JÓŹWIAK,WIELKOPOLSKIE,,
rec-2497-org,NELA,MARIA,JÓŹWIAK,WIELKOPOLSKIE,29/04/2004,WCR767281
rec-2498-org,MARCELINA,KORNELIA,BĄKOWSKA,MAZOWIECKIE,07/06/1968,GNC250239
rec-2499-dup-0,,MARIA,MUSIIAŁ,MAZOWIECKIE,15/07/2040,SLC05p835
rec-2499-dup-1,WIIKTORIA,MARIA,puste,MAZOWIECKIE,15/07/2040,
rec-2499-dup-2,,MARYA,puste,MAZOWIECKIE,15/07/2004,SLC059835
rec-2499-org,WIKTORIA,MARIA,MUSIAŁ,MAZOWIECKIE,15/07/2004,SLC050835
rec-2500-org,ANTONINA,ELIZA,DUDEK,MAŁOPOLSKIE,22/04/1943,CED979563
rec-2501-dup-0,,ŹOFIA,MIICHALAK,OPOLSKIE,25/02/2010,LYR473288
rec-2501-dup-1,JÓANNA,ZOFIA,MITZHALAK,,25/02/2001,LYR473298
rec-2501-org,JOANNA,ZOFIA,MICHALAK,OPOLSKIE,25/02/2001,LYR473288
rec-2502-org,JAGODA,ANNA,JAGODZIŃSKA,MAŁOPOLSKIE,28/01/1965,KNY413454
rec-2503-org,MAJA,MARIA,PIOTROWSKA,PODLASKIE,04/10/1985,ZHL795781
rec-2504-org,LENA,MARIA,RÓŻYCKA,ZACHODNIOPOMORSKIE,22/07/1981,DFX741654
rec-2505-org,ŁUCJA,KATARZYNA,ŻURAWSKA,MAZOWIECKIE,23/02/1972,ELC324309
rec-2506-org,EMILIA,IGA,NOWICKA,WIELKOPOLSKIE,14/10/2001,KRH063225
rec-2507-org,LILIANNA,PAULINA,GÓRNIAK,LUBUSKIE,02/12/1958,EXP345336
rec-2508-org,LILIANA,KATARZYNA,KRYSIAK,WARMIŃSKO-MAZURSKIE,07/12/2013,JAX140539
rec-2509-org,JAGODA,MARIA,KUCHARSKA,MAZOWIECKIE,04/08/1964,GSL362196
rec-2510-dup-0,MAJA,AMELIA,KRZYZANOWSKA,,06/05/1959,
rec-2510-dup-1,,AMELIIA,KRZYRZANOWSKA,,06/05/1995,SLT662295
rec-2510-dup-2,,AMELIA,KRZYZANOWSKA,,06/05/1995,SLT662195
rec-2510-dup-3,,AMELIA,KRZYZANOWSKA,MAZOWIECKIE,,SLT762295
rec-2510-org,MAJA,AMELIA,KRZYŻANOWSKA,MAZOWIECKIE,06/05/1995,SLT662295
rec-2511-org,LIWIA,RITA,KOWALCZYK,KUJAWSKO-POMORSKIE,21/12/1951,HPC452375
rec-2512-org,KLARA,EWELINA,SZCZEPANIK,MAZOWIECKIE,29/05/1990,YCL486694
rec-2513-org,HELENA,JUSTYNA,WITEK,DOLNOŚLĄSKIE,31/08/2002,LHN264476
rec-2514-org,ZUZANNA,ALEKSANDRA,GODLEWSKA,ZACHODNIOPOMORSKIE,23/10/2001,ECN833131
rec-2515-org,ADRIANA,ALDONA,DUDA,ŚLĄSKIE,01/07/1992,MHP309934
rec-2516-org,KLAUDIA,ZOFIA,KOWALCZYK,ŚWIĘTOKRZYSKIE,16/03/1950,AET231786
rec-2517-org,AGNIESZKA,MARIA,CZARNECKA,MAZOWIECKIE,12/09/1978,LTP074675
rec-2518-org,DAGMARA,ALEKSANDRA,WŁODARCZYK,WARMIŃSKO-MAZURSKIE,04/06/1979,HHX350896
rec-2519-org,JAGODA,MAGDALENA,KRZYŻANOWSKA,PODLASKIE,05/12/1980,FHG223678
rec-2520-dup-0,,ZÓFIA,puste,ŚLĄSKIE,07/01/1928,RXZ035573
rec-2520-dup-1,BARBARA,ZOFIIA,RÓMAN,ŚLĄSKIE,,
rec-2520-dup-2,BARBARA,ZOFIIA,RÓMAN,ŚLĄSKIE,07/01/1928,
rec-2520-org,BARBARA,ZOFIA,ROMAN,ŚLĄSKIE,07/01/1982,RXZ035573
rec-2521-org,JULIA,AMELIA,MULARCZYK,MAZOWIECKIE,30/12/2007,JWH642251
rec-2522-org,ZOFIA,PAULINA,TOKARZ,POMORSKIE,27/11/2001,ARA716326
rec-2523-org,ALEKSANDRA,MILANA,BĄKOWSKA,LUBELSKIE,12/01/2007,LJF835052
rec-2524-org,ŁUCJA,PATRYCJA,KĘDZIORA,PODKARPACKIE,21/04/1954,WKK293989
rec-2525-org,HELENA,JOLANTA,SZCZEPANIK,ŁÓDZKIE,03/02/1958,AJG505591
